dataset,experiment,seed,tag,step,value
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2,7.0,Metrics/Val_Cosine_Sim,1,0.8066769242286682
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2,7.0,Metrics/Val_Cosine_Sim,0,0.8121505379676819
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2,7.0,Metrics/Val_Cosine_Sim,1,0.8035714626312256
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2,7.0,Metrics/Val_MSE,0,0.022733252495527267
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2,7.0,Metrics/Val_MSE,1,0.02401094138622284
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2,7.0,Metrics/Val_MSE,0,0.022749532014131546
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2,7.0,Metrics/Val_MSE,1,0.024286916479468346
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2,7.0,Metrics/Val_MSE,0,0.022749846801161766
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2,7.0,Metrics/Val_MSE,1,0.024669501930475235
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,7.0,Test/KL_Div,0,0.3419435918331146
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,7.0,Test/Cosine_Sim,0,0.813517153263092
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,7.0,Test/MSE,0,0.022507725283503532
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,7.0,Loss/Train,0,0.3652239143848419
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,7.0,Loss/Train,1,0.33670297265052795
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,7.0,Loss/Val_KL_Div,0,0.34684863686561584
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,7.0,Loss/Val_KL_Div,1,0.34238824248313904
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,7.0,Metrics/Val_Cosine_Sim,0,0.8104956150054932
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,7.0,Metrics/Val_Cosine_Sim,1,0.8132419586181641
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,7.0,Metrics/Val_MSE,0,0.02291117236018181
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,7.0,Metrics/Val_MSE,1,0.022632159292697906
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Test/KL_Div,0,0.3683176338672638
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Test/Cosine_Sim,0,0.7893407344818115
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Test/MSE,0,0.024221070110797882
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Loss/Train,0,0.4673437178134918
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Loss/Train,1,0.40816164016723633
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Loss/Train,2,0.371324747800827
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Loss/Train,3,0.35542044043540955
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Loss/Train,4,0.34799066185951233
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Loss/Val_KL_Div,0,0.4493091404438019
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Loss/Val_KL_Div,1,0.4030715525150299
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Loss/Val_KL_Div,2,0.37838947772979736
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Loss/Val_KL_Div,3,0.3661903738975525
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Loss/Val_KL_Div,4,0.3597281873226166
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Metrics/Val_Cosine_Sim,0,0.7695139646530151
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Metrics/Val_Cosine_Sim,1,0.7948230504989624
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Metrics/Val_Cosine_Sim,2,0.8049761652946472
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Metrics/Val_Cosine_Sim,3,0.8087016344070435
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Metrics/Val_Cosine_Sim,4,0.8104487061500549
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Metrics/Val_MSE,0,0.029624683782458305
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Metrics/Val_MSE,1,0.026410991325974464
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Metrics/Val_MSE,2,0.024589909240603447
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Metrics/Val_MSE,3,0.023696403950452805
august_exp,exp_only_roberta_large_lr5e-06_drop0.3_epochs5_frozen,7.0,Metrics/Val_MSE,4,0.023218603804707527
august_exp,exp_roberta_large_lr1e-05_drop0.5_epochs2,7.0,Test/KL_Div,0,0.34223267436027527
august_exp,exp_roberta_large_lr1e-05_drop0.5_epochs2,7.0,Test/Cosine_Sim,0,0.8121663928031921
august_exp,exp_roberta_large_lr1e-05_drop0.5_epochs2,7.0,Test/MSE,0,0.022525474429130554
august_exp,exp_roberta_large_lr1e-05_drop0.5_epochs2,7.0,Loss/Train,0,0.35738277435302734
august_exp,exp_roberta_large_lr1e-05_drop0.5_epochs2,7.0,Loss/Train,1,0.3167009651660919
august_exp,exp_roberta_large_lr1e-05_drop0.5_epochs2,7.0,Loss/Val_KL_Div,0,0.3442707359790802
august_exp,exp_roberta_large_lr1e-05_drop0.5_epochs2,7.0,Loss/Val_KL_Div,1,0.340914785861969
august_exp,exp_roberta_large_lr1e-05_drop0.5_epochs2,7.0,Metrics/Val_Cosine_Sim,0,0.8111738562583923
august_exp,exp_roberta_large_lr1e-05_drop0.5_epochs2,7.0,Metrics/Val_Cosine_Sim,1,0.8142474889755249
august_exp,exp_roberta_large_lr1e-05_drop0.5_epochs2,7.0,Metrics/Val_MSE,0,0.022705450654029846
august_exp,exp_roberta_large_lr1e-05_drop0.5_epochs2,7.0,Metrics/Val_MSE,1,0.022518400102853775
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Test/KL_Div,0,0.3850184381008148
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Test/Cosine_Sim,0,0.80098956823349
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Test/MSE,0,0.025320231914520264
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Loss/Train,0,0.35067617893218994
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Loss/Train,1,0.3183305561542511
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Loss/Train,2,0.279104083776474
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Loss/Train,3,0.23474310338497162
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Loss/Train,4,0.19265908002853394
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Loss/Val_KL_Div,0,0.3497824966907501
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Loss/Val_KL_Div,1,0.35889095067977905
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Loss/Val_KL_Div,2,0.3787773847579956
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Loss/Val_KL_Div,3,0.39126187562942505
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Loss/Val_KL_Div,4,0.42607495188713074
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Metrics/Val_Cosine_Sim,0,0.8056119680404663
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Metrics/Val_Cosine_Sim,1,0.7998663187026978
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Metrics/Val_Cosine_Sim,2,0.793976902961731
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Metrics/Val_Cosine_Sim,3,0.7907138466835022
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Metrics/Val_Cosine_Sim,4,0.7750833034515381
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Metrics/Val_MSE,0,0.023369915783405304
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Metrics/Val_MSE,1,0.024128863587975502
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Metrics/Val_MSE,2,0.025309287011623383
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Metrics/Val_MSE,3,0.026141062378883362
august_exp,exp_only_roberta_base_lr1e-05_drop0.3_epochs5,42.0,Metrics/Val_MSE,4,0.027954652905464172
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Test/KL_Div,0,0.33408844470977783
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Test/Cosine_Sim,0,0.825676441192627
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Test/MSE,0,0.02227797545492649
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Loss/Train,0,0.35839515924453735
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Loss/Train,1,0.34533149003982544
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Loss/Val_KL_Div,0,0.349759966135025
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Loss/Val_KL_Div,1,0.3456130027770996
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,0,0.8063850998878479
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,1,0.8107200264930725
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Metrics/Val_MSE,0,0.023264672607183456
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Metrics/Val_MSE,1,0.022983448579907417
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Test/KL_Div,0,0.3734593391418457
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Test/Cosine_Sim,0,0.7999218702316284
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Test/MSE,0,0.02467028610408306
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Loss/Train,0,0.37298983335494995
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Loss/Train,1,0.33031192421913147
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Loss/Train,2,0.30967429280281067
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Loss/Train,3,0.28823837637901306
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Loss/Train,4,0.26034387946128845
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Loss/Val_KL_Div,0,0.3455810844898224
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Loss/Val_KL_Div,1,0.3457977771759033
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Loss/Val_KL_Div,2,0.35992589592933655
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Loss/Val_KL_Div,3,0.37137091159820557
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Loss/Val_KL_Div,4,0.3756886422634125
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Metrics/Val_Cosine_Sim,0,0.8107631802558899
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Metrics/Val_Cosine_Sim,1,0.8115753531455994
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Metrics/Val_Cosine_Sim,2,0.8006075620651245
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Metrics/Val_Cosine_Sim,3,0.7984051704406738
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Metrics/Val_Cosine_Sim,4,0.798439085483551
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Metrics/Val_MSE,0,0.022785384207963943
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Metrics/Val_MSE,1,0.022852065041661263
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Metrics/Val_MSE,2,0.02404080145061016
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Metrics/Val_MSE,3,0.024645762518048286
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_frozen_clip,7.0,Metrics/Val_MSE,4,0.02491142973303795
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Test/KL_Div,0,0.39664408564567566
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Test/Cosine_Sim,0,0.7900499701499939
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Test/MSE,0,0.026424260810017586
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Test/Accuracy,0,0.4911564588546753
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Test/Precision,0,0.24524228274822235
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Test/Recall,0,0.4911564588546753
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Loss/Train,0,0.48069873452186584
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Loss/Train,1,0.40860286355018616
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Loss/Val_KL_Div,0,0.4251854717731476
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Loss/Val_KL_Div,1,0.38856780529022217
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Metrics/Val_Cosine_Sim,0,0.7778486609458923
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Metrics/Val_Cosine_Sim,1,0.7935137748718262
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Metrics/Val_MSE,0,0.028361981734633446
august_exp,exp_adamw_only_clip_lr5e-06_drop0.3_epochs2_frozen,7.0,Metrics/Val_MSE,1,0.025901658460497856
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,42.0,Test/KL_Div,0,0.33120545744895935
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,42.0,Test/Cosine_Sim,0,0.8284143209457397
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,42.0,Test/MSE,0,0.02205459401011467
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,42.0,Loss/Train,0,0.36110803484916687
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,42.0,Loss/Train,1,0.33871233463287354
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,42.0,Loss/Val_KL_Div,0,0.34569719433784485
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,42.0,Loss/Val_KL_Div,1,0.34054431319236755
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,42.0,Metrics/Val_Cosine_Sim,0,0.810928463935852
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,42.0,Metrics/Val_Cosine_Sim,1,0.8142197132110596
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,42.0,Metrics/Val_MSE,0,0.02297014556825161
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,42.0,Metrics/Val_MSE,1,0.02262420393526554
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Test/KL_Div,0,0.3573056161403656
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Test/Cosine_Sim,0,0.8074753880500793
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Test/MSE,0,0.023580336943268776
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Test/Accuracy,0,0.49659863114356995
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Test/Precision,0,0.3881114423274994
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Test/Recall,0,0.49659863114356995
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Loss/Train,0,0.4439608156681061
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Loss/Train,1,0.3798799514770508
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Loss/Train,2,0.363689124584198
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Loss/Train,3,0.35472699999809265
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Loss/Train,4,0.3483273684978485
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Loss/Val_KL_Div,0,0.38796377182006836
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Loss/Val_KL_Div,1,0.37003830075263977
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Loss/Val_KL_Div,2,0.36199456453323364
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Loss/Val_KL_Div,3,0.3571464419364929
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Loss/Val_KL_Div,4,0.35411471128463745
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Metrics/Val_Cosine_Sim,0,0.7934894561767578
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Metrics/Val_Cosine_Sim,1,0.7991057634353638
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Metrics/Val_Cosine_Sim,2,0.8034263849258423
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Metrics/Val_Cosine_Sim,3,0.805228590965271
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Metrics/Val_Cosine_Sim,4,0.8077427744865417
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Metrics/Val_MSE,0,0.02585740014910698
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Metrics/Val_MSE,1,0.024578068405389786
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Metrics/Val_MSE,2,0.02398367039859295
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Metrics/Val_MSE,3,0.023638064041733742
august_exp,exp_adamw_only_clip_lr1e-05_drop0.3_epochs5_frozen,7.0,Metrics/Val_MSE,4,0.023444708436727524
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Test/KL_Div,0,0.3757445216178894
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Test/Cosine_Sim,0,0.8000205159187317
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Test/MSE,0,0.02466972917318344
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Loss/Train,0,0.36423367261886597
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Loss/Train,1,0.33092954754829407
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Loss/Train,2,0.3077186346054077
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Loss/Train,3,0.2746019959449768
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Loss/Train,4,0.24621844291687012
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Loss/Val_KL_Div,0,0.34328240156173706
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Loss/Val_KL_Div,1,0.34369346499443054
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Loss/Val_KL_Div,2,0.35832539200782776
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Loss/Val_KL_Div,3,0.3830537497997284
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Loss/Val_KL_Div,4,0.397126168012619
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Metrics/Val_Cosine_Sim,0,0.8145227432250977
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Metrics/Val_Cosine_Sim,1,0.812247633934021
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Metrics/Val_Cosine_Sim,2,0.8045784831047058
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Metrics/Val_Cosine_Sim,3,0.7960799932479858
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Metrics/Val_Cosine_Sim,4,0.7903856039047241
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Metrics/Val_MSE,0,0.022640934213995934
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Metrics/Val_MSE,1,0.022715190425515175
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Metrics/Val_MSE,2,0.02364347130060196
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Metrics/Val_MSE,3,0.024996263906359673
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_frozen_clip,7.0,Metrics/Val_MSE,4,0.02621057815849781
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,7.0,Test/KL_Div,0,0.34442830085754395
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,7.0,Test/Cosine_Sim,0,0.8120774030685425
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,7.0,Test/MSE,0,0.022710734978318214
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,7.0,Loss/Train,0,0.3674252927303314
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,7.0,Loss/Train,1,0.3341848850250244
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,7.0,Loss/Val_KL_Div,0,0.34841740131378174
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,7.0,Loss/Val_KL_Div,1,0.3447350561618805
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,7.0,Metrics/Val_Cosine_Sim,0,0.8123641014099121
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,7.0,Metrics/Val_Cosine_Sim,1,0.8120466470718384
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,7.0,Metrics/Val_MSE,0,0.023000171408057213
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,7.0,Metrics/Val_MSE,1,0.02277924306690693
august_exp,exp_roberta_base_lr1e-05_drop0.5_epochs5_frozen_clip,42.0,Test/KL_Div,0,0.38237327337265015
august_exp,exp_roberta_base_lr1e-05_drop0.5_epochs5_frozen_clip,42.0,Test/Cosine_Sim,0,0.8041754961013794
august_exp,exp_roberta_base_lr1e-05_drop0.5_epochs5_frozen_clip,42.0,Test/MSE,0,0.0253500584512949
august_exp,exp_roberta_base_lr1e-05_drop0.5_epochs5_frozen_clip,42.0,Loss/Train,0,0.357844740152359
august_exp,exp_roberta_base_lr1e-05_drop0.5_epochs5_frozen_clip,42.0,Loss/Train,1,0.32079368829727173
